index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6_1,feature_7,feature_8,feature_9,feature_10,feature_11,type,,,,,,
13840,3.31389746,0.422083126,1.739251209,3.124160907,-0.4369707,1,34,-1.911383643,1.978408706,1598941684,0.209242025,C,,,,,,
13841,3.444548346,3.176488506,2.392248381,2.895199171,-1.303558282,0,71,-0.664501769,2.279703352,1598941684,0.311681358,A,,,,,,
13842,2.052971018,0.787939737,2.096425612,3.195533637,-2.24088509,1,74,2.431709235,-3.018389734,1598941684,3.740447574,C,,,,,,
13843,3.266107988,1.247725018,1.646292441,2.580657687,-0.042451978,1,1,0.485819484,-5.097473315,1598941684,2.7867533,D,,,,,,
13844,-0.160725872,1.817175368,2.595021247,2.860869728,-0.892897817,0,50,-2.283892674,3.832334201,1598941684,0.695618764,B,,,,,,
13845,2.890839955,1.935317017,0.492907705,2.841628586,-0.007674976,0,72,1.472271221,4.279568665,1598941684,0.257241694,D,,,,,,
13846,1.182906869,0.147458239,1.087382585,3.303028503,-1.891849169,1,19,4.92643501,2.872426819,1598941684,0.093334134,B,,,,,,
13847,2.844167935,1.520660724,1.054303039,3.314127456,-0.973539047,1,16,-0.851395392,-2.576574802,1598941684,0.315179822,A,,,,,,
13848,2.424265884,2.87938287,1.409455047,3.198215844,-1.467547837,0,69,-1.777594802,-3.397763781,1598941684,0.561082206,A,,,,,,
13849,1.605517542,0.934751774,1.546182373,3.186880629,-2.030955682,1,80,1.850676615,-2.430073344,1598941684,0.170635285,B,,,,,,
13850,-0.511440755,-0.430627274,2.744449696,3.468938611,1.111523973,1,7,-0.4124611,5.340911738,1598941684,5.525850773,D,,,,,,
13851,0.930225435,0.404301439,1.162372939,2.524380359,-0.367808691,1,49,-1.046978628,-4.699985175,1598941684,0.643428566,A,,,,,,
13852,1.893068985,0.01490646,0.67829988,2.852891783,-1.168105563,0,69,-1.799195189,-2.553236954,1598941684,0.881034496,D,,,,,,
13853,1.963640983,3.063027722,2.233338312,2.672498821,-0.591250126,1,41,1.686026361,-2.075998693,1598941684,0.75254467,B,,,,,,
13854,4.448119325,1.257035417,3.163217803,3.16506356,-0.645599119,1,37,-1.058263123,5.761454107,1598941684,2.693004798,C,,,,,,
13855,2.959396259,2.130772846,0.169272431,3.22602723,0.196583537,1,99,-0.22647679,-0.24697868,1598941684,1.976611637,A,,,,,,
13856,2.021835481,2.921368423,1.972963069,2.925486774,-1.54421199,1,63,1.295205972,3.877770856,1598941684,0.834180585,C,,,,,,
13857,2.949231886,1.083431256,0.957809072,2.710845305,-1.207553704,1,70,4.054053981,1.566891701,1598941684,0.335681493,E,,,,,,
13858,3.476096851,0.395645879,1.741707386,2.899538731,-0.064902455,1,69,0.693585396,-2.416904166,1598941684,0.268240934,B,,,,,,
13859,2.969102113,1.514084629,0.901454055,2.744447162,-0.955661397,1,28,-3.54389007,4.197178491,1598941684,0.922470913,C,,,,,,
13860,3.346716972,1.330961122,1.925259266,2.529893458,0.502370037,1,25,1.486871697,2.036816244,1598941684,0.164096376,A,,,,,,
13861,1.869608565,1.682692655,0.2759051,3.422960124,1.466203864,1,43,1.338797346,3.408843045,1598941684,0.044274128,B,,,,,,
13862,2.219316441,2.123587156,1.933964357,3.271382755,-0.156954466,0,63,-3.324025682,3.018534065,1598941684,0.285735352,D,,,,,,
13863,2.025574246,1.024497603,1.098152496,2.514739273,-1.361650276,1,0,2.238303988,-4.042828175,1598941684,0.479063522,A,,,,,,
13864,2.204654227,0.169096784,1.381865817,3.005220316,-1.546526347,1,38,-2.313302529,-2.323425495,1598941684,1.195500894,B,,,,,,
13865,0.204552918,1.487901205,1.541571676,2.907475103,-1.177206106,0,51,2.711518623,-2.866015389,1598941684,1.168636179,B,,,,,,
13866,3.226666954,0.030132471,1.66402959,3.055895719,-1.967310048,0,26,2.24549588,-4.188582591,1598941684,0.535479184,A,,,,,,
13867,3.286303693,2.734750111,1.676410756,3.419095168,-1.276495995,1,71,-0.492332591,-1.351190041,1598941684,0.023529754,B,,,,,,
13868,3.257472056,-0.147990751,1.89256611,3.192256585,-0.513124992,0,54,0.507347813,1.09402681,1598941684,0.852104532,A,,,,,,
13869,1.670847644,0.467721712,0.510241311,3.379486825,-0.809675823,0,66,-5.631785959,3.374251851,1598941684,0.260607032,D,,,,,,
13870,-1.342792191,2.142998826,2.435748786,3.056361955,-1.682543398,1,37,0.179993392,-4.52015471,1598941684,0.852697807,B,,,,,,
13871,1.909072469,1.621682579,1.404481083,3.241312671,0.614446147,1,30,-0.264439678,1.813845005,1598941684,0.039660649,A,,,,,,
13872,1.303776078,1.264654115,2.473837026,3.209797508,-0.387389363,1,63,2.352168196,5.067045923,1598941684,0.938277316,B,,,,,,
13873,1.770035618,1.170744354,1.855950136,2.844736281,-3.138336063,1,25,1.066894996,2.689644282,1598941684,0.274776633,B,,,,,,
13874,2.616625337,1.238575445,-0.528278928,2.724500352,-0.903175607,0,71,0.526270749,0.560482457,1598941684,1.27105154,A,,,,,,
13875,1.545495476,-0.114843297,0.913982878,3.474434614,-0.377898753,0,7,-0.046039125,0.107882277,1598941684,0.389822329,A,,,,,,
13876,2.40965161,2.729123562,2.593031918,2.909135795,-0.703420846,0,17,-4.19217504,7.70959057,1598941684,1.453536167,E,,,,,,
13877,1.832311585,0.401824508,1.791612925,3.184249704,1.622157421,1,93,-1.4683149,1.97657953,1598941684,0.219279482,B,,,,,,
13878,1.317359877,0.975194895,2.071121526,2.881466937,0.135770318,0,45,-1.062346046,-1.998203988,1598941684,1.056292597,C,,,,,,
13879,3.316459776,0.780906527,0.422077715,3.134904877,-0.32597341,1,29,1.202204453,3.798727782,1598941684,0.243198062,C,,,,,,
13880,2.062590925,0.751786279,2.116879369,3.074932056,-0.236268269,0,72,3.16571886,-3.092136829,1598941684,2.883812837,D,,,,,,
13881,3.04251456,-0.752532949,0.207595966,3.135220711,-2.374588588,1,33,-4.567568056,-2.324907453,1598941684,0.373069523,C,,,,,,
13882,1.378439704,0.971793926,3.133579389,2.719730636,-0.822104798,1,7,2.87583311,-6.376635731,1598941684,0.250452716,C,,,,,,
13883,2.280479313,2.188392885,1.377045146,2.989245481,0.734811906,0,52,-0.25991156,2.661145804,1598941684,0.353897893,C,,,,,,
13884,3.266679624,1.372552008,0.554370867,2.580159046,1.117445731,1,42,-2.884403646,-2.365227584,1598941684,0.396364914,B,,,,,,
13885,2.505974068,0.766794169,1.673296184,3.116569701,-0.955273622,1,65,-0.806824998,-3.751671028,1598941684,0.613493772,D,,,,,,
13886,0.205703543,0.824074914,0.61638069,2.971334267,1.021128613,0,53,2.202574212,3.412477553,1598941684,0.132615018,B,,,,,,
13887,1.021221081,2.592365026,-2.70376352,3.140042979,0.082537532,0,36,-0.18016106,-2.19253314,1598941684,1.6914304,C,,,,,,
13888,2.47760777,0.022745036,0.361303415,2.953880555,0.083121563,0,19,-3.756098856,3.95698288,1598941684,1.255408925,D,,,,,,
13889,3.568363689,2.417192315,0.957005019,3.331981275,0.655791465,1,35,-0.714783214,6.300384529,1598941684,1.207675757,C,,,,,,
13890,1.50854394,1.186687405,1.635894461,3.283262909,-1.327567607,0,8,0.843275155,-3.63625589,1598941684,1.119461303,D,,,,,,
13891,2.119810232,0.282214347,0.574271186,2.821431897,-0.690556263,1,12,-2.297811598,2.112336353,1598941684,0.696803778,A,,,,,,
13892,1.381944004,0.073449979,1.334465872,2.974616194,0.670571397,1,28,-6.303188585,2.959822096,1598941684,1.17162634,D,,,,,,
13893,1.85490732,0.620007769,0.958630156,2.807400778,-0.000174524,1,71,2.59524515,7.116130024,1598941684,0.464460132,D,,,,,,
13894,1.087634889,-0.442187179,1.284186929,3.419675385,-0.311555179,0,84,4.867054133,1.227822505,1598941684,0.102936909,D,,,,,,
13895,2.111273087,2.805911162,2.017156582,2.766852223,-2.318906927,0,86,1.898025791,-3.353875054,1598941684,1.468017216,D,,,,,,
13896,2.469694693,0.157672902,1.207661634,3.151972584,-1.105710171,1,59,-3.216565188,1.227652534,1598941684,0.467549611,D,,,,,,
13897,3.020260887,2.290291494,1.644183584,3.155545997,0.623167269,0,45,-0.505224626,0.882575692,1598941684,0.367175047,A,,,,,,
13898,1.716928662,-1.225088783,0.706131263,2.673895912,-0.240010669,0,81,1.577503063,-3.881672307,1598941684,1.346561818,B,,,,,,
13899,0.031036533,1.047945022,0.953111142,2.762585197,-0.466292823,1,36,-0.204344565,5.657166997,1598941684,1.123433942,B,,,,,,
13900,3.187251088,1.173101636,-0.216719785,3.351026388,-0.600989303,1,24,2.391702388,1.477223729,1598941684,0.765843534,A,,,,,,
13901,2.374834612,2.653547584,-2.456301512,3.47417677,-1.042503182,1,83,2.642065828,5.524515257,1598941684,1.391625086,C,,,,,,
13902,4.807493807,0.004914545,1.441150812,3.23629827,-0.369914443,0,65,0.761614047,-5.470929526,1598941684,0.704871355,E,,,,,,
13903,1.842884496,-0.716976311,4.077527267,3.470722988,1.185694391,0,2,-0.001776123,0.143842895,1598941684,1.270095904,A,,,,,,
13904,1.10384968,0.003267897,1.597288713,3.323403646,-1.378478675,1,45,-0.63737286,1.318779895,1598941684,0.083883791,B,,,,,,
13905,1.866151238,1.811142289,1.259590165,2.509093631,-1.327044549,1,28,-3.967167587,3.215837627,1598941684,0.149792103,B,,,,,,
13906,1.045255011,1.649109744,1.068240567,3.164777908,-0.100348324,1,26,-0.704489315,1.164029519,1598941684,0.709546906,A,,,,,,
13907,2.107975006,1.446108284,2.131464486,3.486667725,-1.074988755,1,56,-0.826419431,-5.213498146,1598941684,1.386716363,C,,,,,,
13908,1.162632473,2.393014537,1.541768998,2.621355118,0.928662046,1,41,-0.051071117,2.041964182,1598941684,0.46656535,B,,,,,,
13909,1.478266054,2.694697176,1.448526725,3.074316207,-2.376176977,1,36,3.239071294,-1.424769069,1598941684,0.039925847,D,,,,,,
13910,2.997341374,0.781600947,2.341685766,3.245566645,0.672553794,1,79,0.839508615,-3.148903579,1598941684,1.561381347,C,,,,,,
13911,2.429499953,4.406038262,1.933704508,2.551697423,-0.683217506,1,88,-0.153243914,0.669659877,1598941684,0.185892646,A,,,,,,
13912,4.344677661,2.079403523,1.067309253,3.029236851,0.598681292,1,86,0.113582098,2.191246593,1598941684,0.610428024,A,,,,,,
13913,1.621772951,4.66503973,3.232333989,2.83779177,-0.017903727,1,79,-3.428369986,-2.521816758,1598941684,0.393998632,C,,,,,,
13914,2.146712606,0.417962835,1.654657296,2.886297297,-0.557507305,1,2,6.138053553,-1.647875816,1598941684,7.336363498,C,,,,,,
13915,3.482648122,1.187508407,0.944357405,3.101196967,2.642661865,1,45,0.099355529,-4.86388955,1598941684,3.096197619,C,,,,,,
13916,1.98646255,0.801311628,0.903535184,2.938207716,-0.389971533,0,61,-4.386138564,2.310527915,1598941684,3.356211347,E,,,,,,
13917,1.877995613,1.081338776,1.838249086,2.597562903,-0.940013293,1,67,-0.984169264,2.404447256,1598941684,0.414989683,B,,,,,,
13918,2.096900241,0.716668095,1.042662446,3.422929797,0.130225246,1,62,-0.49244949,-4.092710721,1598941684,0.576998831,A,,,,,,
13919,1.604297021,0.755560979,1.006671948,2.611801887,0.742773794,0,46,-3.751658171,-2.40869841,1598941684,1.694864891,B,,,,,,
13920,2.500784744,0.894900085,1.55640894,3.483387215,-1.521825408,1,85,3.699678082,-0.457021598,1598941684,1.210383474,B,,,,,,
13921,1.457428597,1.560320655,3.08154374,2.791146075,-0.242280244,0,71,0.094429346,1.844324753,1598941684,1.194177759,B,,,,,,
13922,4.835892705,0.79031264,2.772768864,3.352462677,-0.518241439,0,32,0.109379241,-0.339698927,1598941684,4.599242089,A,,,,,,
13923,2.461945625,0.484527987,2.781147793,2.654384079,-0.180500313,1,3,5.378939428,-1.462049468,1598941684,0.891635849,C,,,,,,
13924,1.670822311,1.094779593,-0.084592331,2.871172576,-0.408492047,0,35,0.040259182,-0.160453178,1598941684,0.265475982,A,,,,,,
13925,2.805589511,0.960049532,0.858469633,2.593235481,-0.894529876,0,65,-2.850663251,3.399110334,1598941684,0.788352567,C,,,,,,
13926,2.716712321,2.899353185,3.537824228,2.674265813,-0.395723292,1,42,1.41042559,2.364041714,1598941684,3.28897309,C,,,,,,
13927,1.172906726,0.267653959,3.392915208,3.173455979,0.579245306,0,42,-0.120754724,1.297497346,1598941684,0.381922488,A,,,,,,
13928,3.626348192,1.762781898,1.703818056,3.269689809,0.861866331,0,41,-0.958767911,2.421812647,1598941684,1.390210212,A,,,,,,
13929,3.054382764,2.36032947,1.754208786,3.445116993,-1.67880264,1,52,2.783207121,5.605512796,1598941684,1.669410209,C,,,,,,
13930,1.963149091,0.511007014,1.730710025,3.084943336,0.97228728,0,45,-0.114783422,3.864398476,1598941684,1.375506426,B,,,,,,
13931,1.367237077,-0.793570835,0.882854748,2.617236181,-0.762017318,0,5,5.638471742,-4.77957595,1598941684,4.007059303,D,,,,,,
13932,3.766881098,3.101002378,0.192981662,2.818420687,0.710450637,1,44,0.186800696,3.773430767,1598941684,0.70242618,C,,,,,,
13933,3.615458901,1.123205397,2.208810554,3.117424054,-0.466292552,0,61,1.902845885,2.745484105,1598941684,1.048384409,C,,,,,,
13934,5.466644529,1.45008121,2.323523381,3.130450151,-0.052382762,0,19,-1.446515393,0.453229078,1598941684,0.005638808,A,,,,,,
13935,3.054194116,1.902482082,1.31036638,2.867447848,-0.184412285,0,93,-0.78293873,2.907696742,1598941684,1.208625733,B,,,,,,
13936,2.569348699,0.914659567,1.554133257,2.866954463,-1.618530406,1,99,-0.301391352,0.944493982,1598941684,0.37243918,A,,,,,,
13937,2.089540285,0.426448063,2.498076772,3.233808337,-0.971159096,0,19,2.774900086,3.686282331,1598941684,0.953512557,D,,,,,,
13938,3.528955617,3.228532805,2.543752775,2.830606852,-0.092600602,0,10,-1.118866044,-0.61900926,1598941684,0.339856306,B,,,,,,
13939,1.995916937,0.11945435,-0.198019725,3.252213639,-0.296478947,1,9,-0.522829107,-2.557351815,1598941684,0.279929589,B,,,,,,
13940,2.104052644,1.511371592,0.49946514,3.006402985,0.159984937,1,59,-0.917746344,-5.024034905,1598941684,0.51487083,D,,,,,,
13941,0.782616078,-1.519466308,0.487583873,3.379609684,-0.250875132,0,50,-5.282608731,1.373263713,1598941684,0.19587493,B,,,,,,
13942,0.462663536,2.17104576,1.021759558,2.947833866,-1.737496406,0,31,-0.570883569,-3.069135574,1598941684,0.165188719,B,,,,,,
13943,3.451898797,1.425756594,2.362411223,2.680341894,-1.718506629,1,8,-0.434273779,-2.301355574,1598941684,0.253692811,C,,,,,,
13944,3.275328842,3.168766429,2.83801818,2.539377184,0.451300442,0,4,2.373094977,4.249156072,1598941684,0.25317143,C,,,,,,
13945,3.877060647,0.976775035,0.932141168,2.998707309,1.174458488,1,95,1.017314581,2.977981648,1598941684,0.388668269,B,,,,,,
13946,4.96306578,0.947658839,1.649376567,2.924243068,0.890170464,1,57,1.301568057,-2.829436048,1598941684,0.425684016,B,,,,,,
13947,2.584907232,1.961448521,1.440654589,3.259002506,-0.139129321,0,36,4.437306799,-2.300384706,1598941684,0.931132705,D,,,,,,
13948,1.471198754,0.952864848,2.817588645,3.450930738,-1.090952316,1,71,-1.108548608,5.70516515,1598941684,0.029387865,D,,,,,,
13949,5.869881945,2.92303809,1.715469659,2.974430141,1.770050077,1,32,1.773671086,-3.961346667,1598941684,0.72659674,C,,,,,,
13950,2.611592207,1.531033054,0.29605116,3.262221835,-0.383423097,1,88,0.276853136,-2.235820445,1598941684,0.562562822,A,,,,,,
13951,3.719311335,0.123507086,1.116957768,3.413408222,-0.256678409,1,32,-6.60706849,-0.778542443,1598941684,2.950242143,C,,,,,,
13952,1.582518884,1.067979301,0.620762857,2.538738807,0.33350615,0,44,0.490397876,-1.822917784,1598941684,0.010409968,A,,,,,,
13953,2.45628103,1.65156279,1.086120089,3.019608735,-1.393996847,1,12,-2.56220712,5.109592692,1598941684,0.153343212,C,,,,,,
13954,2.743426869,2.266911917,0.948262955,3.31244352,0.372238759,1,18,0.033611648,2.12072736,1598941684,0.040100342,C,,,,,,
13955,2.147948574,0.691376115,-0.415256381,2.532557562,0.341902918,1,48,-1.301780493,1.473592392,1598941684,0.316557959,B,,,,,,
13956,0.726414758,0.197833277,1.977464103,2.831362374,-1.880304733,1,38,3.010544693,-5.213073202,1598941684,0.766653032,C,,,,,,
13957,1.329663557,3.263440615,2.080526156,2.765495712,-1.678398506,1,46,-1.986561446,-2.660640236,1598941684,1.321313817,B,,,,,,
13958,3.047071563,1.089426665,2.56639242,3.47154714,0.090415934,1,47,-0.647531545,-0.313572209,1598941684,2.948053103,A,,,,,,
13959,2.965842686,1.76879873,2.805569679,2.69649008,-1.273425342,0,8,-0.905849814,-0.403676533,1598941684,0.715190258,A,,,,,,
13960,2.128191132,0.811006125,2.635807855,3.032203683,-0.53468788,0,57,-3.319235311,-1.927793444,1598941684,0.311126926,C,,,,,,
13961,2.951231044,1.766040896,3.101658646,3.225516743,-1.050063831,0,82,-0.827582948,1.391116945,1598941684,1.567109828,A,,,,,,
13962,2.96686803,1.043406568,1.987231754,2.803109739,-0.817823493,1,10,-2.198038118,4.320075757,1598941684,1.388092162,A,,,,,,
13963,2.529811996,2.121601995,1.627941729,3.492564869,-0.41295416,1,88,-3.407040032,-3.459800321,1598941684,0.501693853,C,,,,,,
13964,2.143070402,1.79871841,2.274826641,3.052080916,-0.735888482,1,74,0.421924966,-2.603260776,1598941684,1.024362167,B,,,,,,
13965,2.942624516,1.233970755,1.799202583,3.180893155,-0.55394806,0,90,-0.516571177,6.627201956,1598941684,1.0860209,C,,,,,,
13966,2.982570344,0.19467063,1.511653802,2.779981054,-0.446421802,1,53,-0.114721779,5.715907124,1598941684,1.153229265,B,,,,,,
13967,2.202259007,0.868004785,-0.033836598,2.612332726,0.756613069,1,58,0.966543928,-1.700307942,1598941684,0.176393129,A,,,,,,
13968,3.541135653,0.788856481,0.556211179,3.350269215,0.872228526,0,37,3.90105755,-1.890238659,1598941684,2.699238892,B,,,,,,
13969,2.216194824,2.725135931,1.934112756,3.013886366,-1.732937679,0,66,3.210403624,-1.005661604,1598941684,0.194149155,B,,,,,,
13970,1.36965004,1.440275488,0.450276587,2.701368465,1.904137015,1,43,-3.326672902,2.626495417,1598941684,0.381361876,A,,,,,,
13971,2.793014684,1.489924052,0.274699601,2.695865545,-2.680806118,1,0,2.007909928,-2.468087248,1598941684,1.637596783,C,,,,,,
13972,0.461860037,1.045533114,0.819990557,2.970960167,-1.156537625,0,14,-0.022813837,5.128353058,1598941684,0.372000671,B,,,,,,
13973,-0.809457742,0.298415688,1.894401384,2.894485604,-1.052323986,0,79,2.626832001,-6.49315495,1598941684,0.75536492,D,,,,,,
13974,1.444701576,0.94451586,0.669572727,3.288342963,1.579841187,1,41,3.541511068,3.568187193,1598941684,1.419440343,D,,,,,,
13975,2.111246053,0.485046287,1.230415316,2.724708387,0.109979043,1,38,-4.038478396,-3.415136757,1598941684,2.437415064,B,,,,,,
13976,1.82660819,2.046955536,0.611990375,2.613878538,1.021930554,1,55,2.371151102,5.540157095,1598941684,2.695008261,C,,,,,,
13977,3.968233623,0.384326244,-0.427125041,2.514167822,0.926550258,0,98,4.443118947,-4.293141819,1598941684,0.204206267,E,,,,,,
13978,1.617706633,2.638938144,2.090227038,3.384263236,-1.149599758,0,19,-0.69089955,5.687343979,1598941684,0.478291764,C,,,,,,
13979,2.884332249,1.899283294,1.516103561,3.389476431,-0.630292587,0,67,3.778991066,2.473119479,1598941684,0.258297378,C,,,,,,
13980,3.066389212,-0.194990029,0.536104861,3.176063668,-1.358312822,1,46,2.920147474,-0.800491149,1598941684,2.591022394,B,,,,,,
13981,0.441670442,0.74496806,0.995215232,2.656234498,0.141066505,1,10,1.837428539,-0.019892987,1598941684,0.195919499,B,,,,,,
13982,4.212458596,0.656128201,1.813167909,3.440749219,-0.097649855,1,13,-0.341446842,-1.442645221,1598941684,1.984373381,B,,,,,,
13983,2.522208569,-0.269570327,3.14709176,2.544425299,-1.627136723,0,51,0.013585941,1.603094861,1598941684,1.32311115,A,,,,,,
13984,2.30573565,-0.132789674,0.088193604,3.377359566,-0.879056773,0,16,1.218791288,1.854152308,1598941684,0.418580266,B,,,,,,
13985,2.042943592,2.817369437,0.557327363,2.683726729,-0.770376186,1,69,1.982926129,-2.430052237,1598941684,2.81167716,C,,,,,,
13986,1.410554794,0.807321795,1.703033427,3.231040944,-1.457853029,0,46,0.20110985,1.63195966,1598941684,0.200850573,B,,,,,,
13987,0.804795209,1.075972333,0.544226587,3.093005494,-2.14359616,0,7,-2.295934833,-8.453794644,1598941684,0.078516716,E,,,,,,
13988,0.052350881,3.087073105,1.731027885,3.335961161,-0.359348898,1,69,0.104209559,1.224954506,1598941684,0.17078308,B,,,,,,
13989,4.00060118,0.810021992,1.438738466,3.182247203,-1.025447945,1,29,3.786018975,3.825670952,1598941684,0.938519441,C,,,,,,
13990,2.048446629,1.217673348,0.046398086,3.30836194,-1.629974617,1,75,-4.686284915,-1.24685182,1598941684,2.226186159,A,,,,,,
13991,1.294047191,1.485897472,0.913794431,2.54408404,-0.33105568,1,75,5.44746673,0.652406134,1598941684,0.522130483,B,,,,,,
13992,4.594099559,1.545229006,1.557322965,2.657914297,-0.860624446,1,12,2.607227586,0.38004139,1598941684,0.202225521,C,,,,,,
13993,0.580938498,2.263491487,-0.037566857,2.742982713,-0.514498345,1,66,1.085197838,-3.955562657,1598941684,1.158255962,C,,,,,,
13994,2.389579681,1.27112837,1.334950379,2.776734297,1.941566611,0,69,-2.130654967,-3.733322744,1598941684,0.101394972,D,,,,,,
13995,4.031857394,1.032088578,1.526995784,3.389417937,-1.027081767,0,74,-3.287110318,-1.827876414,1598941684,0.474607738,D,,,,,,
13996,2.608784207,1.73131163,-0.332151304,2.622145732,0.449909313,1,73,-3.17714033,5.015560881,1598941684,0.23690464,B,,,,,,
13997,1.827817595,0.931577444,1.450423015,2.581104594,-1.231064807,1,25,3.750799988,3.175278825,1598941684,4.34314455,B,,,,,,
13998,2.338248527,0.731024905,1.473147144,3.44389882,0.080655234,1,34,-0.918618875,-1.952279299,1598941684,2.349239641,A,,,,,,
13999,0.929157737,0.355541321,0.287584039,3.400725974,0.291480013,0,36,2.817141096,2.366850687,1598941684,3.826138604,D,,,,,,
14000,1.299359737,2.331287755,1.041746143,3.17518331,-0.412590873,1,91,0.471365802,-2.244714456,1598941684,0.777095807,C,,,,,,
14001,2.25101902,0.17595098,0.695257746,2.530723435,-1.210284955,1,14,-2.892834814,-4.380818031,1598941684,0.061295273,B,,,,,,
14002,2.783331753,0.973383228,1.452540572,3.299812595,-0.791674944,0,26,-2.230041849,5.460430313,1598941684,2.452471871,B,,,,,,
14003,3.02362724,-0.038354113,0.595663233,2.828552652,1.574094557,1,38,2.705414885,1.371478725,1598941684,0.269974115,A,,,,,,
14004,2.31244028,0.755142519,2.513965896,2.516218427,0.550391172,0,51,3.470377344,2.639214545,1598941684,0.657836388,B,,,,,,
14005,0.715500623,3.621077419,-0.66537696,2.961081143,-1.083394545,1,34,-0.076967559,4.024150224,1598941684,1.435416065,C,,,,,,
14006,0.775430503,1.952210012,1.030181509,2.965560106,1.902233069,0,91,-2.050638969,0.28978092,1598941684,2.626781459,B,,,,,,
14007,0.301721047,-1.734447791,-0.166787362,2.546935455,0.667662304,1,41,2.406624734,-1.877000217,1598941684,1.512281435,D,,,,,,
14008,1.963223156,0.659109894,0.655623069,3.034598919,-1.024122407,0,28,2.290646582,-0.206319103,1598941684,0.71005508,B,,,,,,
14009,2.610214413,2.350187919,1.579567744,3.013347759,-2.284992605,1,84,-1.510533176,5.594090587,1598941684,0.789745101,C,,,,,,
14010,2.095042923,0.806124392,0.364176017,2.83085199,-1.573193498,1,9,0.939960044,-7.388375257,1598941684,0.084219264,D,,,,,,
14011,1.923389727,0.89864107,1.926233689,3.213426391,3.331113597,1,89,-1.169495133,-1.098898142,1598941684,3.724686652,B,,,,,,
14012,4.478365835,2.999895096,1.433261647,2.549210942,-1.466731409,0,30,0.312274511,-2.393028056,1598941684,2.394715557,C,,,,,,
14013,2.902733044,-1.184175375,0.675169276,2.813789329,-1.482907319,1,94,2.932405325,0.57489162,1598941684,0.730216203,A,,,,,,
14014,1.118896861,1.758676135,3.651061416,2.927043,0.510023411,1,91,1.512377304,-2.198956962,1598941684,0.55190865,B,,,,,,
14015,2.640928708,2.148464878,1.497599677,3.387310796,-2.097458983,0,25,0.138864439,0.439341629,1598941684,0.147440952,A,,,,,,
14016,1.722909393,2.00123078,2.002306529,3.040352353,-0.415035695,1,57,1.567692661,-4.080917863,1598941684,0.02063513,C,,,,,,
14017,3.601906444,1.481338859,2.617662646,3.133033099,-1.186506262,1,97,0.809775407,4.096342988,1598941684,2.311406399,C,,,,,,
14018,4.119442371,1.495343341,0.705989515,3.0158707,-0.930655992,0,54,-2.074127607,4.238489809,1598941684,0.767479206,A,,,,,,
14019,2.045391979,1.475153675,1.989668502,3.440858023,0.406265637,1,11,0.172254222,-1.182746519,1598941684,6.594006854,B,,,,,,
14020,2.823955132,1.126233525,2.302840723,3.441503624,-2.490422526,1,73,-0.091570733,5.249124843,1598941684,1.306551005,D,,,,,,
14021,2.700534779,-0.095538488,0.659109198,3.17978045,1.209478224,1,83,1.115021288,-1.887795782,1598941684,1.369194232,B,,,,,,
14022,3.21334875,1.380036008,0.529426717,2.736988788,0.015485974,1,55,-1.331187846,-5.764723812,1598941684,2.16281296,B,,,,,,
14023,1.669871584,0.444616524,0.125435923,2.591595178,-1.576742184,0,28,4.123232656,1.130345572,1598941684,0.56166552,D,,,,,,
14024,1.988764912,0.431867303,-1.821876804,2.72435751,0.121341274,0,93,-2.310515415,2.069935137,1598941684,2.832225353,D,,,,,,
14025,2.43879837,1.402101672,2.089630915,2.599604379,0.085232387,1,37,1.214311048,-3.810148661,1598941684,0.270879242,A,,,,,,
14026,3.495018863,0.05333866,0.038843857,3.45456649,-2.013727597,1,55,-2.542881366,2.132768605,1598941684,1.248517751,A,,,,,,
14027,2.505983104,1.078590909,0.705012498,2.633969525,-0.316961054,0,61,1.042717266,-0.922555636,1598941684,1.281176512,B,,,,,,
14028,4.187255344,1.40705085,0.583147664,3.397900869,-2.09607921,1,69,-0.112626064,-4.088244893,1598941684,0.009819615,C,,,,,,
14029,3.990744518,1.914730971,0.584303586,2.719213741,-0.742339317,0,95,2.2643392,-6.459321433,1598941684,2.143939137,C,,,,,,
14030,1.452998048,1.779252809,2.177215273,3.383323939,0.019498451,0,57,0.662370693,-5.52651317,1598941684,0.323818445,B,,,,,,
14031,0.858222696,-0.163094356,0.745547455,2.619603474,0.236102274,1,66,-2.041608953,4.532320288,1598941684,0.104109291,D,,,,,,
14032,-0.098679811,1.390600565,0.729810158,3.315013005,-2.486002829,1,64,0.850374672,-5.141642025,1598941684,0.915529642,B,,,,,,
14033,3.514476531,2.881896721,1.343550017,2.751453055,-2.425244828,1,51,-4.200149639,-1.706580726,1598941684,0.139936441,B,,,,,,
14034,0.780731431,0.674325819,0.31680324,2.993055192,-0.156598504,0,50,2.673081127,1.604703986,1598941684,3.59033729,C,,,,,,
14035,1.266860022,1.463540808,1.131564932,3.179994393,-1.165870936,0,51,0.384003255,5.67131037,1598941684,0.146606411,D,,,,,,
14036,2.426208069,2.750630609,1.018798341,3.427406928,0.673841786,0,57,-2.789009324,3.499174938,1598941684,0.511677756,D,,,,,,
14037,1.57640824,2.390461039,2.387458883,2.973092511,0.139075857,1,94,2.913495291,-4.053637002,1598941684,1.873453957,D,,,,,,
14038,2.686133897,2.303470059,2.508234522,2.590911152,1.280080632,0,39,-3.946151846,-5.058283876,1598941684,0.68078398,E,,,,,,
